"time","GSR","pks","pwr"
260.1,3.0991,0,0
260.2,3.0991,0,0
260.3,3.0873,0,0
260.4,3.0873,0,0
260.5,3.0755,0,0
260.6,3.0755,0,0
260.7,3.0755,0,0
260.8,3.0575,0,0
260.9,3.0575,0,0
261,3.0389,0,0
261.1,3.0389,0,0
261.2,3.0266,0,0
261.3,3.0266,0,0
261.4,3.0266,0,0
261.5,3.0178,0,0
261.6,3.0178,0,0
261.7,3.0135,0,0
261.8,3.0135,0,0
261.9,3.0065,0,0
262,3.0065,0,0
262.1,3.0065,0,0
262.2,2.9979,0,0
262.3,2.9979,0,0
262.4,2.9858,0,0
262.5,2.9858,0,0
262.6,2.9756,0,0
262.7,2.9756,0,0
262.8,2.9756,0,0
262.9,2.9663,0,0
263,2.9663,0,0
263.1,2.962,0,0
263.2,2.962,0,0
263.3,2.9578,0,0
263.4,2.9578,0,0
263.5,2.9553,0,0
263.6,2.9553,0,0
263.7,2.9553,0,0
263.8,2.9578,0,0
263.9,2.9578,0,0
264,2.957,0,0
264.1,2.957,0,0
264.2,2.9561,0,0
264.3,2.9561,0,0
264.4,2.9561,0,0
264.5,2.9561,0,0
264.6,2.9561,0,0
264.7,2.9536,0,0
264.8,2.9536,0,0
264.9,2.9536,0,0
265,2.9536,0,0
265.1,2.9536,0,0
265.2,2.9486,0,0
265.3,2.9486,0,0
265.4,2.9402,0,0
265.5,2.9402,0,0
265.6,2.9294,0,0
265.7,2.9294,0,0
265.8,2.9294,0,0
265.9,2.9179,0,0
266,2.9179,0,0
266.1,2.9097,0,0
266.2,2.9097,0,0
266.3,2.9032,0,0
266.4,2.9032,0,0
266.5,2.8975,0,0
266.6,2.8975,0,0
266.7,2.8975,0,0
266.8,2.8918,0,0
266.9,2.8918,0,0
267,2.8862,0,0
267.1,2.8862,0,0
267.2,2.8813,0,0
267.3,2.8813,0,0
267.4,2.8813,0,0
267.5,2.8781,0,0
267.6,2.8781,0,0
267.7,2.8749,0,0
267.8,2.8749,0,0
267.9,2.8717,0,0
268,2.8717,0,0
268.1,2.8717,0,0
268.2,2.8685,0,0
268.3,2.8685,0,0
268.4,2.8662,0,0
268.5,2.8662,0,0
268.6,2.8622,0,0
268.7,2.8622,0,0
268.8,2.8622,0,0
268.9,2.8582,0,0
269,2.8582,0,0
269.1,2.8543,0,0
269.2,2.8543,0,0
269.3,2.8495,0,0
269.4,2.8495,0,0
269.5,2.8456,0,0
269.6,2.8456,0,0
269.7,2.8456,0,0
269.8,2.8409,0,0
269.9,2.8409,0,0
270,2.837,0,0
270.1,2.837,0,0
270.2,2.8331,0,0
270.3,2.8331,0,0
270.4,2.8331,0,0
270.5,2.83,0,0
270.6,2.83,0,0
270.7,2.8284,0,0
270.8,2.8284,0,0
270.9,2.8261,0,0
271,2.8261,0,0
271.1,2.8261,0,0
271.2,2.823,0,0
271.3,2.823,0,0
271.4,2.8168,0,0
271.5,2.8168,0,0
271.6,2.8083,0,0
271.7,2.8083,0,0
271.8,2.803,0,0
271.9,2.803,0,0
272,2.803,0,0
272.1,2.7991,0,0
272.2,2.7991,0,0
272.3,2.7984,0,0
272.4,2.7984,0,0
272.5,2.7999,0,0
272.6,2.7999,0,0
272.7,2.7999,0,0
272.8,2.7991,0,0
272.9,2.7991,0,0
273,2.7976,0,0
273.1,2.7976,0,0
273.2,2.7984,0,0
273.3,2.7984,0,0
273.4,2.7984,0,0
273.5,2.7991,0,0
273.6,2.7991,0,0
273.7,2.8022,0,0
273.8,2.8022,0,0
273.9,2.806,0,0
274,2.806,0,0
274.1,2.806,0,0
274.2,2.8106,0,0
274.3,2.8106,0,0
274.4,2.8153,0,0
274.5,2.8153,0,0
274.6,2.8191,0,0
274.7,2.8191,0,0
274.8,2.8222,0,0
274.9,2.8222,0,0
275,2.8222,0,0
275.1,2.8238,0,0
275.2,2.8238,0,0
275.3,2.8245,0,0
275.4,2.8245,0,0
275.5,2.8238,0,0
275.6,2.8238,0,0
275.7,2.8238,0,0
275.8,2.8222,0,0
275.9,2.8222,0,0
276,2.8191,0,0
276.1,2.8191,0,0
276.2,2.8168,0,0
276.3,2.8168,0,0
276.4,2.8168,0,0
276.5,2.8153,0,0
276.6,2.8153,0,0
276.7,2.8137,0,0
276.8,2.8137,0,0
276.9,2.8129,0,0
277,2.8129,0,0
277.1,2.8129,0,0
277.2,2.8129,0,0
277.3,2.8129,0,0
277.4,2.8145,0,0
277.5,2.8145,0,0
277.6,2.816,0,0
277.7,2.816,0,0
277.8,2.8176,0,0
277.9,2.8176,0,0
278,2.8176,0,0
278.1,2.8199,0,0
278.2,2.8199,0,0
278.3,2.8214,0,0
278.4,2.8214,0,0
278.5,2.8214,0,0
278.6,2.8214,0,0
278.7,2.8214,0,0
278.8,2.8191,0,0
278.9,2.8191,0,0
279,2.8168,0,0
279.1,2.8168,0,0
279.2,2.8168,0,0
279.3,2.8168,0,0
279.4,2.8168,0,0
279.5,2.8238,0,0
279.6,2.8238,0,0
279.7,2.8448,0,0
279.8,2.8448,0,0
279.9,2.8821,0,0
280,2.8821,0,0
280.1,2.9377,0,0
280.2,2.9377,0,0
280.3,2.9377,0,0
280.4,3.0056,0,0
280.5,3.0056,0,0
280.6,3.0773,0,0
280.7,3.0773,0,0
280.8,3.1427,0,0
280.9,3.1427,0,0
281,3.1427,0,0
281.1,3.196,0,0
281.2,3.196,0,0
281.3,3.2332,0,0
281.4,3.2332,0,0
281.5,3.2551,0,0
281.6,3.2551,0,0
281.7,3.2551,0,0
281.8,3.2631,3.2631,0.4463
281.9,3.2631,0,0
282,3.2591,0,0
282.1,3.2591,0,0
282.2,3.2461,0,0
282.3,3.2461,0,0
282.4,3.2273,0,0
282.5,3.2273,0,0
282.6,3.2273,0,0
282.7,3.2067,0,0
282.8,3.2067,0,0
282.9,3.1883,0,0
283,3.1883,0,0
283.1,3.172,0,0
283.2,3.172,0,0
283.3,3.172,0,0
283.4,3.1568,0,0
283.5,3.1568,0,0
283.6,3.1427,0,0
283.7,3.1427,0,0
283.8,3.1305,0,0
283.9,3.1305,0,0
284,3.1305,0,0
284.1,3.1222,0,0
284.2,3.1222,0,0
284.3,3.1157,0,0
284.4,3.1157,0,0
284.5,3.1101,0,0
284.6,3.1101,0,0
284.7,3.1101,0,0
284.8,3.1037,0,0
284.9,3.1037,0,0
285,3.0955,0,0
285.1,3.0955,0,0
285.2,3.0864,0,0
285.3,3.0864,0,0
285.4,3.0773,0,0
285.5,3.0773,0,0
285.6,3.0773,0,0
285.7,3.0656,0,0
285.8,3.0656,0,0
285.9,3.0549,0,0
286,3.0549,0,0
286.1,3.0424,0,0
286.2,3.0424,0,0
286.3,3.0424,0,0
286.4,3.0292,0,0
286.5,3.0292,0,0
286.6,3.0196,0,0
286.7,3.0196,0,0
286.8,3.01,0,0
286.9,3.01,0,0
287,3.01,0,0
287.1,3.0039,0,0
287.2,3.0039,0,0
287.3,3.0004,0,0
287.4,3.0004,0,0
287.5,3.0004,0,0
287.6,3.0004,0,0
287.7,3.003,0,0
287.8,3.003,0,0
287.9,3.003,0,0
288,3.0074,0,0
288.1,3.0074,0,0
288.2,3.0126,0,0
288.3,3.0126,0,0
288.4,3.0187,0,0
288.5,3.0187,0,0
288.6,3.0187,0,0
288.7,3.0257,0,0
288.8,3.0257,0,0
288.9,3.0318,0,0
289,3.0318,0,0
289.1,3.038,0,0
289.2,3.038,0,0
289.3,3.038,0,0
289.4,3.0424,0,0
289.5,3.0424,0,0
289.6,3.046,0,0
289.7,3.046,0,0
289.8,3.0477,0,0
289.9,3.0477,0,0
290,3.0477,0,0
290.1,3.0486,3.0486,0.0482
290.2,3.0486,0,0
290.3,3.0486,0,0
290.4,3.0486,0,0
290.5,3.0469,0,0
290.6,3.0469,0,0
290.7,3.0442,0,0
290.8,3.0442,0,0
290.9,3.0442,0,0
291,3.0415,0,0
291.1,3.0415,0,0
291.2,3.038,0,0
291.3,3.038,0,0
291.4,3.0345,0,0
291.5,3.0345,0,0
291.6,3.0345,0,0
291.7,3.0301,0,0
291.8,3.0301,0,0
291.9,3.0257,0,0
292,3.0257,0,0
292.1,3.0213,0,0
292.2,3.0213,0,0
292.3,3.0213,0,0
292.4,3.0169,0,0
292.5,3.0169,0,0
292.6,3.0108,0,0
292.7,3.0108,0,0
292.8,3.0039,0,0
292.9,3.0039,0,0
293,2.9961,0,0
293.1,2.9961,0,0
293.2,2.9961,0,0
293.3,2.9884,0,0
293.4,2.9884,0,0
293.5,2.9798,0,0
293.6,2.9798,0,0
293.7,2.9705,0,0
293.8,2.9705,0,0
293.9,2.9705,0,0
294,2.962,0,0
294.1,2.962,0,0
294.2,2.9528,0,0
294.3,2.9528,0,0
294.4,2.9444,0,0
294.5,2.9444,0,0
294.6,2.9444,0,0
294.7,2.9361,0,0
294.8,2.9361,0,0
294.9,2.9303,0,0
295,2.9303,0,0
295.1,2.9245,0,0
295.2,2.9245,0,0
295.3,2.9245,0,0
295.4,2.9187,0,0
295.5,2.9187,0,0
295.6,2.913,0,0
295.7,2.913,0,0
295.8,2.9064,0,0
295.9,2.9064,0,0
296,2.8991,0,0
296.1,2.8991,0,0
296.2,2.8991,0,0
296.3,2.8878,0,0
296.4,2.8878,0,0
296.5,2.8741,0,0
296.6,2.8741,0,0
296.7,2.8622,0,0
296.8,2.8622,0,0
296.9,2.8622,0,0
297,2.8535,0,0
297.1,2.8535,0,0
297.2,2.8511,0,0
297.3,2.8511,0,0
297.4,2.8519,0,0
297.5,2.8519,0,0
297.6,2.8519,0,0
297.7,2.8527,0,0
297.8,2.8527,0,0
297.9,2.8519,0,0
298,2.8519,0,0
298.1,2.8503,0,0
298.2,2.8503,0,0
298.3,2.848,0,0
298.4,2.848,0,0
298.5,2.848,0,0
298.6,2.8448,0,0
298.7,2.8448,0,0
298.8,2.8409,0,0
298.9,2.8409,0,0
299,2.837,0,0
299.1,2.837,0,0
299.2,2.837,0,0
299.3,2.8331,0,0
299.4,2.8331,0,0
299.5,2.8284,0,0
299.6,2.8284,0,0
299.7,2.823,0,0
299.8,2.823,0,0
299.9,2.823,0,0
300,2.8183,0,0
300.1,2.8183,0,0
300.2,2.8153,0,0
300.3,2.8153,0,0
300.4,2.8122,0,0
300.5,2.8122,0,0
300.6,2.8122,0,0
300.7,2.8091,0,0
300.8,2.8091,0,0
300.9,2.8045,0,0
301,2.8045,0,0
301.1,2.7991,0,0
301.2,2.7991,0,0
301.3,2.7953,0,0
301.4,2.7953,0,0
301.5,2.7953,0,0
301.6,2.79,0,0
301.7,2.79,0,0
301.8,2.7862,0,0
301.9,2.7862,0,0
302,2.7825,0,0
302.1,2.7825,0,0
302.2,2.7825,0,0
302.3,2.7779,0,0
302.4,2.7779,0,0
302.5,2.7757,0,0
302.6,2.7757,0,0
302.7,2.7742,0,0
302.8,2.7742,0,0
302.9,2.7742,0,0
303,2.7637,0,0
303.1,2.7637,0,0
303.2,2.7481,0,0
303.3,2.7481,0,0
303.4,2.7378,0,0
303.5,2.7378,0,0
303.6,2.7378,0,0
303.7,2.7312,0,0
303.8,2.7312,0,0
303.9,2.7341,0,0
304,2.7341,0,0
304.1,2.7437,0,0
304.2,2.7437,0,0
304.3,2.7496,0,0
304.4,2.7496,0,0
304.5,2.7496,0,0
304.6,2.7548,0,0
304.7,2.7548,0,0
304.8,2.7622,0,0
304.9,2.7622,0,0
305,2.7689,0,0
305.1,2.7689,0,0
305.2,2.7689,0,0
305.3,2.7704,0,0
305.4,2.7704,0,0
305.5,2.7734,0,0
305.6,2.7734,0,0
305.7,2.7772,0,0
305.8,2.7772,0,0
305.9,2.7772,0,0
306,2.787,0,0
306.1,2.787,0,0
306.2,2.8122,0,0
306.3,2.8122,0,0
306.4,2.8385,0,0
306.5,2.8385,0,0
306.6,2.8646,0,0
306.7,2.8646,0,0
306.8,2.8646,0,0
306.9,2.8862,0,0
307,2.8862,0,0
307.1,2.904,0,0
307.2,2.904,0,0
307.3,2.9146,2.9146,0.1834
307.4,2.9146,0,0
307.5,2.9146,0,0
307.6,2.8959,0,0
307.7,2.8959,0,0
307.8,2.8959,0,0
307.9,2.8959,0,0
308,2.8942,0,0
308.1,2.8942,0,0
308.2,2.8942,0,0
308.3,2.8967,0,0
308.4,2.8967,0,0
308.5,2.9171,2.9171,0.0228999999999999
308.6,2.9171,0,0
308.7,2.913,0,0
308.8,2.913,0,0
308.9,2.913,0,0
309,2.904,0,0
309.1,2.904,0,0
309.2,2.8975,0,0
309.3,2.8975,0,0
309.4,2.8999,0,0
309.5,2.8999,0,0
309.6,2.9105,0,0
309.7,2.9105,0,0
309.8,2.9105,0,0
309.9,2.922,0,0
310,2.922,0,0
310.1,2.9278,2.9278,0.0303
310.2,2.9278,0,0
310.3,2.9253,0,0
310.4,2.9253,0,0
310.5,2.9253,0,0
310.6,2.9138,0,0
310.7,2.9138,0,0
310.8,2.8975,0,0
310.9,2.8975,0,0
311,2.8846,0,0
311.1,2.8846,0,0
311.2,2.8846,0,0
311.3,2.8733,0,0
311.4,2.8733,0,0
311.5,2.8654,0,0
311.6,2.8654,0,0
311.7,2.859,0,0
311.8,2.859,0,0
311.9,2.8527,0,0
312,2.8527,0,0
312.1,2.8527,0,0
312.2,2.8472,0,0
312.3,2.8472,0,0
312.4,2.8425,0,0
312.5,2.8425,0,0
312.6,2.837,0,0
312.7,2.837,0,0
312.8,2.837,0,0
312.9,2.8315,0,0
313,2.8315,0,0
313.1,2.8269,0,0
313.2,2.8269,0,0
313.3,2.823,0,0
313.4,2.823,0,0
313.5,2.823,0,0
313.6,2.8207,0,0
313.7,2.8207,0,0
313.8,2.8207,0,0
313.9,2.8207,0,0
314,2.8207,0,0
314.1,2.8207,0,0
314.2,2.8207,0,0
314.3,2.8214,0,0
314.4,2.8214,0,0
314.5,2.8222,0,0
314.6,2.8222,0,0
314.7,2.823,0,0
314.8,2.823,0,0
314.9,2.8214,0,0
315,2.8214,0,0
315.1,2.8214,0,0
315.2,2.8145,0,0
315.3,2.8145,0,0
315.4,2.8083,0,0
315.5,2.8083,0,0
315.6,2.8022,0,0
315.7,2.8022,0,0
315.8,2.8022,0,0
315.9,2.7984,0,0
316,2.7984,0,0
316.1,2.8007,0,0
316.2,2.8007,0,0
316.3,2.8014,0,0
316.4,2.8014,0,0
316.5,2.8014,0,0
316.6,2.7999,0,0
316.7,2.7999,0,0
316.8,2.7961,0,0
316.9,2.7961,0,0
317,2.7908,0,0
317.1,2.7908,0,0
317.2,2.7847,0,0
317.3,2.7847,0,0
317.4,2.7847,0,0
317.5,2.7787,0,0
317.6,2.7787,0,0
317.7,2.7727,0,0
317.8,2.7727,0,0
317.9,2.7667,0,0
318,2.7667,0,0
318.1,2.7667,0,0
318.2,2.7607,0,0
318.3,2.7607,0,0
318.4,2.7548,0,0
318.5,2.7548,0,0
318.6,2.7511,0,0
318.7,2.7511,0,0
318.8,2.7511,0,0
318.9,2.7481,0,0
319,2.7481,0,0
319.1,2.7466,0,0
319.2,2.7466,0,0
319.3,2.7474,0,0
319.4,2.7474,0,0
319.5,2.7474,0,0
319.6,2.7496,0,0
319.7,2.7496,0,0
319.8,2.7548,0,0
319.9,2.7548,0,0
320,2.76,0,0
320.1,2.76,0,0
320.2,2.7637,0,0
320.3,2.7637,0,0
320.4,2.7637,0,0
320.5,2.7644,0,0
320.6,2.7644,0,0
320.7,2.7622,0,0
320.8,2.7622,0,0
320.9,2.7592,0,0
321,2.7592,0,0
321.1,2.7592,0,0
321.2,2.757,0,0
321.3,2.757,0,0
321.4,2.7592,0,0
321.5,2.7592,0,0
321.6,2.7674,0,0
321.7,2.7674,0,0
321.8,2.7674,0,0
321.9,2.7802,0,0
322,2.7802,0,0
322.1,2.7946,0,0
322.2,2.7946,0,0
322.3,2.8076,0,0
322.4,2.8076,0,0
322.5,2.8168,0,0
322.6,2.8168,0,0
322.7,2.8168,0,0
322.8,2.8222,0,0
322.9,2.8222,0,0
323,2.8238,2.8238,0.0667999999999997
323.1,2.8238,0,0
323.2,2.8222,0,0
323.3,2.8222,0,0
323.4,2.8222,0,0
323.5,2.8176,0,0
323.6,2.8176,0,0
323.7,2.8106,0,0
323.8,2.8106,0,0
323.9,2.8014,0,0
324,2.8014,0,0
324.1,2.8014,0,0
324.2,2.7915,0,0
324.3,2.7915,0,0
324.4,2.7817,0,0
324.5,2.7817,0,0
324.6,2.7742,0,0
324.7,2.7742,0,0
324.8,2.7742,0,0
324.9,2.7674,0,0
325,2.7674,0,0
325.1,2.7622,0,0
325.2,2.7622,0,0
325.3,2.7577,0,0
325.4,2.7577,0,0
325.5,2.754,0,0
325.6,2.754,0,0
325.7,2.754,0,0
325.8,2.7503,0,0
325.9,2.7503,0,0
326,2.7466,0,0
326.1,2.7466,0,0
326.2,2.7437,0,0
326.3,2.7437,0,0
326.4,2.7437,0,0
326.5,2.7407,0,0
326.6,2.7407,0,0
326.7,2.7393,0,0
326.8,2.7393,0,0
326.9,2.7393,0,0
327,2.7393,0,0
327.1,2.7393,0,0
327.2,2.7407,0,0
327.3,2.7407,0,0
327.4,2.7444,0,0
327.5,2.7444,0,0
327.6,2.7496,0,0
327.7,2.7496,0,0
327.8,2.7563,0,0
327.9,2.7563,0,0
328,2.7563,0,0
328.1,2.7637,0,0
328.2,2.7637,0,0
328.3,2.7704,0,0
328.4,2.7704,0,0
328.5,2.7772,0,0
328.6,2.7772,0,0
328.7,2.7772,0,0
328.8,2.7817,0,0
328.9,2.7817,0,0
329,2.7847,2.7847,0.0453999999999999
329.1,2.7847,0,0
329.2,2.7847,0,0
329.3,2.7847,0,0
329.4,2.7847,0,0
329.5,2.7802,0,0
329.6,2.7802,0,0
329.7,2.7734,0,0
329.8,2.7734,0,0
329.9,2.7659,0,0
330,2.7659,0,0
330.1,2.7659,0,0
330.2,2.7577,0,0
330.3,2.7577,0,0
330.4,2.7496,0,0
330.5,2.7496,0,0
330.6,2.7415,0,0
330.7,2.7415,0,0
330.8,2.7334,0,0
330.9,2.7334,0,0
331,2.7334,0,0
331.1,2.7261,0,0
331.2,2.7261,0,0
331.3,2.7203,0,0
331.4,2.7203,0,0
331.5,2.7145,0,0
331.6,2.7145,0,0
331.7,2.7145,0,0
331.8,2.7095,0,0
331.9,2.7095,0,0
332,2.7052,0,0
332.1,2.7052,0,0
332.2,2.7001,0,0
332.3,2.7001,0,0
332.4,2.7001,0,0
332.5,2.6951,0,0
332.6,2.6951,0,0
332.7,2.6902,0,0
332.8,2.6902,0,0
332.9,2.6852,0,0
333,2.6852,0,0
333.1,2.6852,0,0
333.2,2.6795,0,0
333.3,2.6795,0,0
333.4,2.6746,0,0
333.5,2.6746,0,0
333.6,2.669,0,0
333.7,2.669,0,0
333.8,2.6641,0,0
333.9,2.6641,0,0
334,2.6641,0,0
334.1,2.6592,0,0
334.2,2.6592,0,0
334.3,2.6543,0,0
334.4,2.6543,0,0
334.5,2.6495,0,0
334.6,2.6495,0,0
334.7,2.6495,0,0
334.8,2.6446,0,0
334.9,2.6446,0,0
335,2.6398,0,0
335.1,2.6398,0,0
335.2,2.635,0,0
335.3,2.635,0,0
335.4,2.635,0,0
335.5,2.6302,0,0
335.6,2.6302,0,0
335.7,2.6261,0,0
335.8,2.6261,0,0
335.9,2.6227,0,0
336,2.6227,0,0
336.1,2.6234,0,0
336.2,2.6234,0,0
336.3,2.6234,0,0
336.4,2.6248,0,0
336.5,2.6248,0,0
336.6,2.6214,0,0
336.7,2.6214,0,0
336.8,2.6139,0,0
336.9,2.6139,0,0
337,2.6139,0,0
337.1,2.6038,0,0
337.2,2.6038,0,0
337.3,2.5904,0,0
337.4,2.5904,0,0
337.5,2.5713,0,0
337.6,2.5713,0,0
337.7,2.5713,0,0
337.8,2.553,0,0
337.9,2.553,0,0
338,2.5165,0,0
338.1,2.5165,0,0
338.2,2.4662,0,0
338.3,2.4662,0,0
338.4,2.4662,0,0
338.5,2.4474,0,0
338.6,2.4474,0,0
338.7,2.4511,0,0
338.8,2.4511,0,0
338.9,2.4816,0,0
339,2.4816,0,0
339.1,2.5267,0,0
339.2,2.5267,0,0
339.3,2.5267,0,0
339.4,2.5414,0,0
339.5,2.5414,0,0
339.6,2.5459,0,0
339.7,2.5459,0,0
339.8,2.5498,0,0
339.9,2.5498,0,0
340,2.5498,0,0
340.1,2.5576,0,0
340.2,2.5576,0,0
340.3,2.5733,0,0
340.4,2.5733,0,0
340.5,2.5798,2.5798,0.1324
340.6,2.5798,0,0
340.7,2.5798,0,0
340.8,2.5765,0,0
340.9,2.5765,0,0
341,2.5719,0,0
341.1,2.5719,0,0
341.2,2.5693,0,0
341.3,2.5693,0,0
341.4,2.5667,0,0
341.5,2.5667,0,0
341.6,2.5667,0,0
341.7,2.5647,0,0
341.8,2.5647,0,0
341.9,2.5634,0,0
342,2.5634,0,0
342.1,2.5621,0,0
342.2,2.5621,0,0
342.3,2.5621,0,0
342.4,2.5602,0,0
342.5,2.5602,0,0
342.6,2.5595,0,0
342.7,2.5595,0,0
342.8,2.5628,0,0
342.9,2.5628,0,0
343,2.5628,0,0
343.1,2.5693,0,0
343.2,2.5693,0,0
343.3,2.5818,0,0
343.4,2.5818,0,0
343.5,2.5938,0,0
343.6,2.5938,0,0
343.7,2.5938,0,0
343.8,2.5918,0,0
343.9,2.5918,0,0
344,2.5918,0,0
344.1,2.5918,0,0
344.2,2.5944,0,0
344.3,2.5944,0,0
344.4,2.5998,0,0
344.5,2.5998,0,0
344.6,2.5998,0,0
344.7,2.618,0,0
344.8,2.618,0,0
344.9,2.6302,0,0
345,2.6302,0,0
345.1,2.6371,0,0
345.2,2.6371,0,0
345.3,2.6371,0,0
345.4,2.6433,0,0
345.5,2.6433,0,0
345.6,2.6481,2.6481,0.0562999999999998
345.7,2.6481,0,0
345.8,2.6453,0,0
345.9,2.6453,0,0
346,2.6453,0,0
346.1,2.6371,0,0
346.2,2.6371,0,0
346.3,2.6207,0,0
346.4,2.6207,0,0
346.5,2.6025,0,0
346.6,2.6025,0,0
346.7,2.5898,0,0
346.8,2.5898,0,0
346.9,2.5898,0,0
347,2.5792,0,0
347.1,2.5792,0,0
347.2,2.5693,0,0
347.3,2.5693,0,0
347.4,2.5602,0,0
347.5,2.5602,0,0
347.6,2.5602,0,0
347.7,2.5517,0,0
347.8,2.5517,0,0
347.9,2.5453,0,0
348,2.5453,0,0
348.1,2.5401,0,0
348.2,2.5401,0,0
348.3,2.5401,0,0
348.4,2.5343,0,0
348.5,2.5343,0,0
348.6,2.5286,0,0
348.7,2.5286,0,0
348.8,2.5235,0,0
348.9,2.5235,0,0
349,2.5235,0,0
349.1,2.5197,0,0
349.2,2.5197,0,0
349.3,2.5178,0,0
349.4,2.5178,0,0
349.5,2.5203,0,0
349.6,2.5203,0,0
349.7,2.5254,0,0
349.8,2.5254,0,0
349.9,2.5254,0,0
350,2.5337,0,0
350.1,2.5337,0,0
350.2,2.5433,0,0
350.3,2.5433,0,0
350.4,2.5511,0,0
350.5,2.5511,0,0
350.6,2.5511,0,0
350.7,2.5569,0,0
350.8,2.5569,0,0
350.9,2.5595,0,0
351,2.5595,0,0
351.1,2.5602,2.5602,0.0424000000000002
351.2,2.5602,0,0
351.3,2.5602,0,0
351.4,2.5582,0,0
351.5,2.5582,0,0
351.6,2.555,0,0
351.7,2.555,0,0
351.8,2.5498,0,0
351.9,2.5498,0,0
352,2.544,0,0
352.1,2.544,0,0
352.2,2.544,0,0
352.3,2.5369,0,0
352.4,2.5369,0,0
352.5,2.5299,0,0
352.6,2.5299,0,0
352.7,2.5222,0,0
352.8,2.5222,0,0
352.9,2.5222,0,0
353,2.5153,0,0
353.1,2.5153,0,0
353.2,2.509,0,0
353.3,2.509,0,0
353.4,2.5027,0,0
353.5,2.5027,0,0
353.6,2.5027,0,0
353.7,2.4983,0,0
353.8,2.4983,0,0
353.9,2.494,0,0
354,2.494,0,0
354.1,2.4902,0,0
354.2,2.4902,0,0
354.3,2.4902,0,0
354.4,2.4865,0,0
354.5,2.4865,0,0
354.6,2.4822,0,0
354.7,2.4822,0,0
354.8,2.4779,0,0
354.9,2.4779,0,0
355,2.4742,0,0
355.1,2.4742,0,0
355.2,2.4742,0,0
355.3,2.4705,0,0
355.4,2.4705,0,0
355.5,2.4662,0,0
355.6,2.4662,0,0
355.7,2.4626,0,0
355.8,2.4626,0,0
355.9,2.4626,0,0
356,2.4583,0,0
356.1,2.4583,0,0
356.2,2.4529,0,0
356.3,2.4529,0,0
356.4,2.4487,0,0
356.5,2.4487,0,0
356.6,2.4487,0,0
356.7,2.4438,0,0
356.8,2.4438,0,0
356.9,2.4402,0,0
357,2.4402,0,0
357.1,2.4378,0,0
357.2,2.4378,0,0
357.3,2.4367,0,0
357.4,2.4367,0,0
357.5,2.4367,0,0
357.6,2.439,0,0
357.7,2.439,0,0
357.8,2.4462,0,0
357.9,2.4462,0,0
358,2.4595,0,0
358.1,2.4595,0,0
358.2,2.4595,0,0
358.3,2.4779,0,0
358.4,2.4779,0,0
358.5,2.4983,0,0
358.6,2.4983,0,0
358.7,2.5172,0,0
358.8,2.5172,0,0
358.9,2.5172,0,0
359,2.5337,0,0
359.1,2.5337,0,0
359.2,2.5459,0,0
359.3,2.5459,0,0
359.4,2.5537,0,0
359.5,2.5537,0,0
359.6,2.5537,0,0
359.7,2.5563,2.5563,0.1196
359.8,2.5563,0,0
359.9,2.5556,0,0
360,2.5556,0,0
360.1,2.5504,0,0
360.2,2.5504,0,0
360.3,2.5433,0,0
360.4,2.5433,0,0
360.5,2.5433,0,0
360.6,2.535,0,0
360.7,2.535,0,0
360.8,2.526,0,0
360.9,2.526,0,0
361,2.5165,0,0
361.1,2.5165,0,0
361.2,2.5165,0,0
361.3,2.5077,0,0
361.4,2.5077,0,0
361.5,2.4996,0,0
361.6,2.4996,0,0
361.7,2.4921,0,0
361.8,2.4921,0,0
361.9,2.4921,0,0
362,2.4853,0,0
362.1,2.4853,0,0
362.2,2.4785,0,0
362.3,2.4785,0,0
362.4,2.4717,0,0
362.5,2.4717,0,0
362.6,2.4717,0,0
362.7,2.465,0,0
362.8,2.465,0,0
362.9,2.4583,0,0
363,2.4583,0,0
363.1,2.4529,0,0
363.2,2.4529,0,0
363.3,2.4487,0,0
363.4,2.4487,0,0
363.5,2.4487,0,0
363.6,2.4444,0,0
363.7,2.4444,0,0
363.8,2.4402,0,0
363.9,2.4402,0,0
364,2.4367,0,0
364.1,2.4367,0,0
364.2,2.4367,0,0
364.3,2.4325,0,0
364.4,2.4325,0,0
364.5,2.4283,0,0
364.6,2.4283,0,0
364.7,2.4248,0,0
364.8,2.4248,0,0
364.9,2.4248,0,0
365,2.4206,0,0
365.1,2.4206,0,0
365.2,2.4159,0,0
365.3,2.4159,0,0
365.4,2.4112,0,0
365.5,2.4112,0,0
365.6,2.4065,0,0
365.7,2.4065,0,0
365.8,2.4065,0,0
365.9,2.4024,0,0
366,2.4024,0,0
366.1,2.3995,0,0
366.2,2.3995,0,0
366.3,2.3978,0,0
366.4,2.3978,0,0
366.5,2.3978,0,0
366.6,2.3966,0,0
366.7,2.3966,0,0
366.8,2.3966,0,0
366.9,2.3966,0,0
367,2.3989,0,0
367.1,2.3989,0,0
367.2,2.3989,0,0
367.3,2.3943,0,0
367.4,2.3943,0,0
367.5,2.3903,0,0
367.6,2.3903,0,0
367.7,2.3845,0,0
367.8,2.3845,0,0
367.9,2.3845,0,0
368,2.3765,0,0
368.1,2.3765,0,0
368.2,2.3742,0,0
368.3,2.3742,0,0
368.4,2.3742,0,0
368.5,2.3742,0,0
368.6,2.3753,0,0
368.7,2.3753,0,0
368.8,2.3753,0,0
368.9,2.3782,0,0
369,2.3782,0,0
369.1,2.3822,0,0
369.2,2.3822,0,0
369.3,2.3879,0,0
369.4,2.3879,0,0
